fecha,release_version
2018-07-01 02:36:00,1.271.312.0
2018-07-01 03:45:00,1.271.314.0
2018-07-01 06:40:00,1.271.320.0
2018-07-01 07:49:00,1.271.322.0
2018-07-01 11:47:00,1.271.323.0
2018-07-01 12:56:00,1.271.324.0
2018-07-01 14:12:00,1.271.325.0
2018-07-01 15:24:00,1.271.326.0
2018-07-01 16:42:00,1.271.327.0
2018-07-01 17:25:00,1.271.328.0
2018-07-01 22:55:00,1.271.332.0
2018-07-02 01:13:00,1.271.333.0
2018-07-02 04:49:00,1.271.334.0
2018-07-02 08:00:00,1.271.341.0
2018-07-02 09:13:00,1.271.345.0
2018-07-02 10:27:00,1.271.348.0
2018-07-02 11:26:00,1.271.351.0
2018-07-02 12:28:00,1.271.355.0
2018-07-02 13:27:00,1.271.358.0
2018-07-02 14:47:00,1.271.359.0
2018-07-02 15:56:00,1.271.360.0
2018-07-02 16:49:00,1.271.362.0
2018-07-02 17:48:00,1.271.363.0
2018-07-02 18:53:00,1.271.366.0
2018-06-26 11:32:00,1.271.37.0
2018-07-02 19:55:00,1.271.370.0
2018-07-02 22:44:00,1.271.377.0
2018-07-02 23:48:00,1.271.379.0
2018-07-03 04:26:00,1.271.388.0
2018-06-26 12:26:00,1.271.40.0
2018-07-03 11:05:00,1.271.403.0
2018-06-26 13:41:00,1.271.41.0
2018-07-03 14:26:00,1.271.417.0
2018-07-03 15:24:00,1.271.420.0
2018-06-26 14:59:00,1.271.44.0
2018-07-04 00:18:00,1.271.442.0
2018-07-04 02:59:00,1.271.449.0
2018-07-04 04:28:00,1.271.452.0
2018-07-04 05:30:00,1.271.454.0
2018-07-04 07:01:00,1.271.456.0
2018-07-04 08:05:00,1.271.460.0
2018-07-04 09:31:00,1.271.463.0
2018-06-26 16:15:00,1.271.47.0
2018-07-04 10:51:00,1.271.470.0
2018-07-04 12:09:00,1.271.473.0
2018-07-04 15:44:00,1.271.485.0
2018-07-04 16:56:00,1.271.488.0
2018-06-26 17:17:00,1.271.49.0
2018-07-04 18:18:00,1.271.491.0
2018-07-04 19:33:00,1.271.495.0
2018-07-04 20:49:00,1.271.498.0
2018-07-04 22:07:00,1.271.501.0
2018-07-04 23:28:00,1.271.504.0
2018-06-26 18:18:00,1.271.51.0
2018-07-05 00:39:00,1.271.511.0
2018-07-05 02:07:00,1.271.513.0
2018-07-05 03:14:00,1.271.514.0
2018-07-05 04:44:00,1.271.516.0
2018-07-05 06:13:00,1.271.519.0
2018-07-05 07:11:00,1.271.525.0
2018-07-05 08:43:00,1.271.528.0
2018-07-05 09:33:00,1.271.532.0
2018-07-05 10:47:00,1.271.536.0
2018-07-05 12:17:00,1.271.540.0
2018-07-05 13:40:00,1.271.543.0
2018-07-05 14:54:00,1.271.545.0
2018-07-05 16:12:00,1.271.548.0
2018-06-26 22:02:00,1.271.55.0
2018-07-05 17:30:00,1.271.550.0
2018-07-05 19:20:00,1.271.555.0
2018-07-05 23:19:00,1.271.572.0
2018-07-06 00:28:00,1.271.575.0
2018-07-06 02:42:00,1.271.582.0
2018-07-06 03:44:00,1.271.586.0
2018-07-06 07:54:00,1.271.598.0
2018-07-06 08:40:00,1.271.601.0
2018-07-06 09:45:00,1.271.605.0
2018-07-06 10:58:00,1.271.608.0
2018-07-06 12:06:00,1.271.613.0
2018-07-06 13:15:00,1.271.614.0
2018-07-06 14:24:00,1.271.617.0
2018-07-06 15:31:00,1.271.621.0
2018-07-06 16:40:00,1.271.623.0
2018-07-06 19:25:00,1.271.629.0
2018-07-06 20:11:00,1.271.632.0
2018-07-06 22:36:00,1.271.638.0
2018-07-07 00:43:00,1.271.643.0
2018-07-07 01:44:00,1.271.645.0
2018-07-07 02:49:00,1.271.648.0
2018-07-07 03:57:00,1.271.650.0
2018-07-07 05:00:00,1.271.652.0
2018-07-07 06:01:00,1.271.654.0
2018-07-07 07:47:00,1.271.655.0
2018-07-07 08:47:00,1.271.656.0
2018-07-07 09:58:00,1.271.657.0
2018-07-07 11:23:00,1.271.658.0
2018-07-07 12:09:00,1.271.659.0
2018-07-07 13:37:00,1.271.660.0
2018-07-07 14:45:00,1.271.661.0
2018-07-07 16:00:00,1.271.663.0
2018-07-07 17:24:00,1.271.664.0
2018-07-07 18:43:00,1.271.665.0
2018-07-07 19:54:00,1.271.666.0
2018-07-07 22:13:00,1.271.667.0
2018-07-07 23:25:00,1.271.668.0
2018-07-08 06:48:00,1.271.669.0
2018-07-08 08:08:00,1.271.670.0
2018-07-08 11:03:00,1.271.672.0
2018-07-08 12:01:00,1.271.676.0
2018-07-08 15:30:00,1.271.677.0
2018-07-08 16:33:00,1.271.678.0
2018-07-08 19:43:00,1.271.679.0
2018-07-08 22:28:00,1.271.680.0
2018-07-08 23:31:00,1.271.682.0
2018-07-09 03:56:00,1.271.693.0
2018-07-09 05:45:00,1.271.699.0
2018-07-09 07:04:00,1.271.701.0
2018-07-09 08:30:00,1.271.704.0
2018-07-09 09:23:00,1.271.708.0
2018-06-27 00:34:00,1.271.71.0
2018-07-09 10:28:00,1.271.711.0
2018-07-09 14:58:00,1.271.720.0
2018-07-09 15:46:00,1.271.721.0
2018-07-09 16:37:00,1.271.722.0
2018-07-09 21:57:00,1.271.728.0
2018-07-09 22:38:00,1.271.730.0
2018-07-09 23:47:00,1.271.733.0
2018-07-10 00:46:00,1.271.736.0
2018-07-10 02:01:00,1.271.738.0
2018-06-27 01:31:00,1.271.75.0
2018-07-10 06:51:00,1.271.751.0
2018-07-10 08:53:00,1.271.753.0
2018-07-10 09:22:00,1.271.757.0
2018-07-10 10:28:00,1.271.760.0
2018-07-10 11:39:00,1.271.764.0
2018-07-10 12:52:00,1.271.767.0
2018-07-10 13:58:00,1.271.769.0
2018-07-10 14:58:00,1.271.771.0
2018-07-10 16:13:00,1.271.774.0
2018-07-10 17:24:00,1.271.778.0
2018-06-27 02:29:00,1.271.78.0
2018-07-10 21:27:00,1.271.787.0
2018-07-10 22:56:00,1.271.790.0
2018-07-10 23:55:00,1.271.795.0
2018-07-11 01:14:00,1.271.798.0
2018-07-11 02:43:00,1.271.799.0
2018-07-11 03:57:00,1.271.800.0
2018-07-11 06:16:00,1.271.804.0
2018-07-11 07:33:00,1.271.808.0
2018-06-27 03:25:00,1.271.81.0
2018-07-11 08:44:00,1.271.811.0
2018-07-11 09:48:00,1.271.815.0
2018-07-11 12:14:00,1.271.821.0
2018-07-11 13:11:00,1.271.824.0
2018-07-11 14:26:00,1.271.825.0
2018-07-11 16:07:00,1.271.826.0
2018-07-11 17:37:00,1.271.832.0
2018-07-11 22:30:00,1.271.845.0
2018-07-11 23:43:00,1.271.849.0
2018-06-27 04:44:00,1.271.85.0
2018-07-12 04:13:00,1.271.859.0
2018-07-12 05:13:00,1.271.861.0
2018-07-12 06:17:00,1.271.864.0
2018-07-12 07:32:00,1.271.866.0
2018-07-12 08:33:00,1.271.870.0
2018-07-12 09:55:00,1.271.874.0
2018-07-12 10:57:00,1.271.876.0
2018-07-12 11:58:00,1.271.878.0
2018-07-12 14:28:00,1.271.884.0
2018-07-12 15:43:00,1.271.885.0
2018-07-12 16:55:00,1.271.886.0
2018-06-27 05:58:00,1.271.89.0
2018-07-12 18:14:00,1.271.891.0
2018-07-12 19:15:00,1.271.894.0
2018-07-12 20:32:00,1.271.897.0
2018-07-12 21:46:00,1.271.900.0
2018-07-12 22:52:00,1.271.903.0
2018-07-12 23:57:00,1.271.907.0
2018-07-13 01:15:00,1.271.909.0
2018-07-13 02:25:00,1.271.913.0
2018-07-13 04:18:00,1.271.914.0
2018-07-13 05:27:00,1.271.916.0
2018-07-13 06:38:00,1.271.918.0
2018-06-27 07:04:00,1.271.92.0
2018-07-13 07:51:00,1.271.921.0
2018-07-13 08:52:00,1.271.925.0
2018-07-13 10:01:00,1.271.928.0
2018-07-13 11:06:00,1.271.931.0
2018-07-13 12:20:00,1.271.935.0
2018-07-13 14:36:00,1.271.939.0
2018-07-13 17:23:00,1.271.946.0
2018-07-13 18:31:00,1.271.949.0
2018-07-13 19:44:00,1.271.953.0
2018-07-13 20:44:00,1.271.957.0
2018-07-13 22:05:00,1.271.960.0
2018-07-13 23:05:00,1.271.963.0
2018-07-14 00:34:00,1.271.967.0
2018-07-14 01:34:00,1.271.971.0
2018-07-14 04:07:00,1.271.978.0
2018-07-14 05:06:00,1.271.981.0
2018-07-14 06:32:00,1.271.984.0
2018-07-14 07:46:00,1.271.987.0
2018-07-14 08:49:00,1.271.990.0
2018-07-14 10:03:00,1.271.992.0
2018-07-14 11:10:00,1.271.996.0
2018-07-14 12:25:00,1.271.999.0
2018-07-20 17:55:00,1.273.100.0
2018-08-07 19:55:00,1.273.1004.0
2018-08-07 22:05:00,1.273.1005.0
2018-08-08 09:16:00,1.273.1031.0
2018-08-08 10:13:00,1.273.1034.0
2018-07-20 20:11:00,1.273.105.0
2018-08-08 15:37:00,1.273.1051.0
2018-08-08 16:22:00,1.273.1054.0
2018-08-08 17:33:00,1.273.1056.0
2018-07-20 21:20:00,1.273.107.0
2018-08-09 00:18:00,1.273.1073.0
2018-08-09 06:59:00,1.273.1094.0
2018-07-20 22:25:00,1.273.110.0
2018-08-09 11:08:00,1.273.1104.0
2018-08-09 11:49:00,1.273.1108.0
2018-08-09 13:09:00,1.273.1112.0
2018-08-09 16:24:00,1.273.1124.0
2018-08-09 19:40:00,1.273.1125.0
2018-08-09 20:50:00,1.273.1127.0
2018-07-20 23:36:00,1.273.113.0
2018-08-09 22:01:00,1.273.1131.0
2018-08-09 23:07:00,1.273.1135.0
2018-08-10 00:21:00,1.273.1136.0
2018-07-21 00:45:00,1.273.114.0
2018-08-10 01:41:00,1.273.1140.0
2018-08-10 03:01:00,1.273.1144.0
2018-08-10 07:23:00,1.273.1156.0
2018-08-10 08:16:00,1.273.1159.0
2018-07-21 01:50:00,1.273.116.0
2018-08-10 09:21:00,1.273.1162.0
2018-08-10 10:39:00,1.273.1165.0
2018-08-10 11:48:00,1.273.1167.0
2018-08-10 17:59:00,1.273.1176.0
2018-08-10 18:43:00,1.273.1179.0
2018-08-10 22:31:00,1.273.1188.0
2018-07-21 03:05:00,1.273.120.0
2018-08-11 05:38:00,1.273.1208.0
2018-07-21 04:16:00,1.273.122.0
2018-08-11 11:13:00,1.273.1223.0
2018-08-11 13:23:00,1.273.1228.0
2018-07-21 05:26:00,1.273.123.0
2018-08-11 14:28:00,1.273.1232.0
2018-08-11 15:39:00,1.273.1234.0
2018-08-11 19:19:00,1.273.1240.0
2018-08-11 20:24:00,1.273.1241.0
2018-08-11 21:38:00,1.273.1244.0
2018-07-21 06:37:00,1.273.125.0
2018-08-12 01:39:00,1.273.1253.0
2018-08-12 02:42:00,1.273.1254.0
2018-08-12 03:52:00,1.273.1257.0
2018-08-12 05:05:00,1.273.1259.0
2018-07-21 09:56:00,1.273.126.0
2018-08-12 06:08:00,1.273.1260.0
2018-08-12 07:23:00,1.273.1261.0
2018-08-12 08:23:00,1.273.1264.0
2018-08-12 09:34:00,1.273.1267.0
2018-07-21 11:05:00,1.273.127.0
2018-08-12 10:51:00,1.273.1270.0
2018-08-12 12:09:00,1.273.1273.0
2018-08-12 13:12:00,1.273.1276.0
2018-07-21 14:20:00,1.273.128.0
2018-08-12 16:50:00,1.273.1282.0
2018-07-21 15:40:00,1.273.129.0
2018-08-12 23:21:00,1.273.1293.0
2018-08-13 00:25:00,1.273.1296.0
2018-08-13 01:32:00,1.273.1299.0
2018-07-21 16:45:00,1.273.130.0
2018-08-13 02:42:00,1.273.1301.0
2018-08-13 03:52:00,1.273.1304.0
2018-08-13 05:06:00,1.273.1305.0
2018-08-13 06:17:00,1.273.1307.0
2018-07-21 18:50:00,1.273.131.0
2018-08-13 07:29:00,1.273.1311.0
2018-07-21 20:29:00,1.273.132.0
2018-08-13 12:53:00,1.273.1324.0
2018-08-13 14:04:00,1.273.1326.0
2018-08-13 15:20:00,1.273.1327.0
2018-08-13 16:22:00,1.273.1328.0
2018-08-13 17:33:00,1.273.1329.0
2018-08-13 21:38:00,1.273.1336.0
2018-08-13 23:35:00,1.273.1341.0
2018-08-14 01:56:00,1.273.1346.0
2018-07-21 21:30:00,1.273.135.0
2018-08-14 03:10:00,1.273.1354.0
2018-08-14 04:21:00,1.273.1356.0
2018-08-14 05:37:00,1.273.1360.0
2018-08-14 06:36:00,1.273.1362.0
2018-08-14 09:10:00,1.273.1369.0
2018-08-14 10:21:00,1.273.1372.0
2018-08-14 11:19:00,1.273.1376.0
2018-08-14 12:33:00,1.273.1379.0
2018-07-21 22:51:00,1.273.138.0
2018-08-14 17:49:00,1.273.1388.0
2018-08-14 20:09:00,1.273.1393.0
2018-08-14 21:28:00,1.273.1397.0
2018-08-14 22:27:00,1.273.1400.0
2018-08-14 23:35:00,1.273.1401.0
2018-08-15 00:40:00,1.273.1405.0
2018-07-21 23:56:00,1.273.141.0
2018-08-15 02:55:00,1.273.1410.0
2018-08-15 04:25:00,1.273.1413.0
2018-08-15 05:34:00,1.273.1416.0
2018-07-22 00:57:00,1.273.142.0
2018-08-15 06:29:00,1.273.1420.0
2018-07-22 02:20:00,1.273.144.0
2018-08-15 13:36:00,1.273.1440.0
2018-08-15 20:43:00,1.273.1454.0
2018-07-22 03:21:00,1.273.146.0
2018-08-15 22:47:00,1.273.1460.0
2018-08-16 00:01:00,1.273.1465.0
2018-08-16 01:31:00,1.273.1468.0
2018-08-16 02:37:00,1.273.1471.0
2018-08-16 04:02:00,1.273.1475.0
2018-08-16 05:27:00,1.273.1478.0
2018-08-16 06:42:00,1.273.1482.0
2018-08-16 07:58:00,1.273.1486.0
2018-07-22 04:20:00,1.273.149.0
2018-08-16 09:15:00,1.273.1490.0
2018-08-16 10:33:00,1.273.1494.0
2018-08-16 11:38:00,1.273.1498.0
2018-07-22 05:31:00,1.273.150.0
2018-08-16 12:47:00,1.273.1501.0
2018-08-16 14:45:00,1.273.1504.0
2018-08-16 14:45:00,1.273.1505.0
2018-08-16 16:43:00,1.273.1509.0
2018-08-16 18:03:00,1.273.1512.0
2018-08-16 19:08:00,1.273.1516.0
2018-08-16 20:26:00,1.273.1519.0
2018-07-22 06:50:00,1.273.152.0
2018-08-16 21:44:00,1.273.1520.0
2018-08-16 22:55:00,1.273.1523.0
2018-08-17 03:01:00,1.273.1527.0
2018-07-22 07:56:00,1.273.154.0
2018-08-17 07:08:00,1.273.1545.0
2018-08-17 08:05:00,1.273.1548.0
2018-08-17 10:07:00,1.273.1555.0
2018-08-17 11:17:00,1.273.1558.0
2018-08-17 12:45:00,1.273.1561.0
2018-08-17 13:37:00,1.273.1565.0
2018-08-17 14:46:00,1.273.1568.0
2018-07-22 09:21:00,1.273.157.0
2018-08-17 16:17:00,1.273.1571.0
2018-08-17 17:05:00,1.273.1574.0
2018-08-17 21:49:00,1.273.1585.0
2018-08-17 22:44:00,1.273.1587.0
2018-08-17 23:32:00,1.273.1589.0
2018-08-18 00:34:00,1.273.1592.0
2018-08-18 01:44:00,1.273.1595.0
2018-08-18 02:55:00,1.273.1598.0
2018-07-22 10:31:00,1.273.160.0
2018-08-18 04:12:00,1.273.1601.0
2018-08-18 05:20:00,1.273.1605.0
2018-08-18 06:31:00,1.273.1607.0
2018-08-18 07:36:00,1.273.1608.0
2018-08-18 08:44:00,1.273.1610.0
2018-08-18 09:57:00,1.273.1613.0
2018-08-18 11:10:00,1.273.1616.0
2018-08-18 12:24:00,1.273.1618.0
2018-08-18 13:29:00,1.273.1620.0
2018-08-18 14:35:00,1.273.1622.0
2018-08-18 16:10:00,1.273.1623.0
2018-08-18 17:20:00,1.273.1626.0
2018-08-18 18:28:00,1.273.1629.0
2018-07-22 11:37:00,1.273.163.0
2018-08-18 19:44:00,1.273.1631.0
2018-08-18 20:43:00,1.273.1633.0
2018-08-18 21:58:00,1.273.1634.0
2018-08-18 23:23:00,1.273.1635.0
2018-08-19 00:29:00,1.273.1638.0
2018-07-22 12:55:00,1.273.164.0
2018-08-19 01:40:00,1.273.1642.0
2018-08-19 02:59:00,1.273.1644.0
2018-07-22 14:05:00,1.273.165.0
2018-08-19 05:15:00,1.273.1650.0
2018-08-19 06:29:00,1.273.1652.0
2018-08-19 07:34:00,1.273.1655.0
2018-08-19 08:37:00,1.273.1656.0
2018-08-19 09:53:00,1.273.1657.0
2018-07-22 19:37:00,1.273.166.0
2018-08-19 10:56:00,1.273.1660.0
2018-08-19 12:22:00,1.273.1664.0
2018-08-19 13:25:00,1.273.1666.0
2018-08-19 14:29:00,1.273.1667.0
2018-08-19 16:43:00,1.273.1668.0
2018-07-22 20:42:00,1.273.167.0
2018-08-19 20:55:00,1.273.1677.0
2018-08-19 21:35:00,1.273.1679.0
2018-08-19 22:45:00,1.273.1682.0
2018-08-19 23:34:00,1.273.1685.0
2018-08-20 00:50:00,1.273.1688.0
2018-08-20 02:19:00,1.273.1691.0
2018-08-20 03:27:00,1.273.1693.0
2018-08-20 04:36:00,1.273.1697.0
2018-08-20 05:38:00,1.273.1699.0
2018-07-19 05:46:00,1.273.17.0
2018-07-22 21:55:00,1.273.170.0
2018-08-20 06:40:00,1.273.1702.0
2018-08-20 07:56:00,1.273.1704.0
2018-08-20 09:08:00,1.273.1707.0
2018-08-20 10:20:00,1.273.1710.0
2018-08-20 11:24:00,1.273.1714.0
2018-08-20 12:42:00,1.273.1718.0
2018-08-20 14:01:00,1.273.1721.0
2018-08-20 15:12:00,1.273.1723.0
2018-08-20 16:29:00,1.273.1726.0
2018-08-20 18:14:00,1.273.1729.0
2018-08-20 18:50:00,1.273.1732.0
2018-08-20 19:56:00,1.273.1734.0
2018-08-20 21:11:00,1.273.1735.0
2018-07-22 23:08:00,1.273.174.0
2018-08-21 01:25:00,1.273.1749.0
2018-07-23 00:03:00,1.273.177.0
2018-08-21 13:34:00,1.273.1780.0
2018-08-21 14:21:00,1.273.1784.0
2018-08-21 15:15:00,1.273.1788.0
2018-07-23 01:25:00,1.273.179.0
2018-08-21 16:28:00,1.273.1791.0
2018-08-21 17:44:00,1.273.1795.0
2018-08-21 21:29:00,1.273.1804.0
2018-08-21 21:29:00,1.273.1809.0
2018-08-22 01:14:00,1.273.1812.0
2018-07-23 02:28:00,1.273.182.0
2018-08-22 04:07:00,1.273.1823.0
2018-08-22 05:11:00,1.273.1826.0
2018-08-22 18:15:00,1.273.1860.0
2018-08-22 19:36:00,1.273.1863.0
2018-07-23 03:47:00,1.273.187.0
2018-08-22 22:51:00,1.273.1870.0
2018-07-23 04:47:00,1.273.188.0
2018-07-23 05:42:00,1.273.191.0
2018-07-23 06:57:00,1.273.195.0
2018-07-23 08:09:00,1.273.198.0
2018-07-19 06:59:00,1.273.20.0
2018-07-23 09:23:00,1.273.202.0
2018-07-23 10:25:00,1.273.205.0
2018-07-23 11:35:00,1.273.208.0
2018-07-23 12:51:00,1.273.212.0
2018-07-24 00:00:00,1.273.241.0
2018-07-24 04:18:00,1.273.251.0
2018-07-24 04:59:00,1.273.254.0
2018-07-24 05:45:00,1.273.256.0
2018-07-24 06:51:00,1.273.259.0
2018-07-24 08:01:00,1.273.262.0
2018-07-24 09:09:00,1.273.266.0
2018-07-24 13:14:00,1.273.280.0
2018-07-24 14:21:00,1.273.283.0
2018-07-24 15:37:00,1.273.286.0
2018-07-24 16:45:00,1.273.289.0
2018-07-24 19:06:00,1.273.290.0
2018-07-24 20:12:00,1.273.293.0
2018-07-25 03:19:00,1.273.309.0
2018-07-25 04:25:00,1.273.312.0
2018-07-25 05:26:00,1.273.313.0
2018-07-25 06:51:00,1.273.314.0
2018-07-25 08:07:00,1.273.315.0
2018-07-19 11:31:00,1.273.32.0
2018-07-25 12:00:00,1.273.326.0
2018-07-25 13:21:00,1.273.330.0
2018-07-25 14:09:00,1.273.334.0
2018-07-25 16:11:00,1.273.337.0
2018-07-19 12:32:00,1.273.35.0
2018-07-25 22:25:00,1.273.356.0
2018-07-26 04:40:00,1.273.366.0
2018-07-19 13:46:00,1.273.37.0
2018-07-26 06:54:00,1.273.371.0
2018-07-19 15:00:00,1.273.39.0
2018-07-27 00:14:00,1.273.408.0
2018-07-27 01:27:00,1.273.410.0
2018-07-27 02:34:00,1.273.413.0
2018-07-27 03:47:00,1.273.416.0
2018-07-27 04:58:00,1.273.418.0
2018-07-27 06:15:00,1.273.421.0
2018-07-27 07:23:00,1.273.422.0
2018-07-27 08:33:00,1.273.425.0
2018-07-27 09:44:00,1.273.428.0
2018-07-19 16:13:00,1.273.43.0
2018-07-27 11:08:00,1.273.430.0
2018-07-27 12:07:00,1.273.434.0
2018-07-27 13:23:00,1.273.438.0
2018-07-27 14:29:00,1.273.440.0
2018-07-27 16:08:00,1.273.443.0
2018-07-27 19:56:00,1.273.452.0
2018-07-27 21:05:00,1.273.453.0
2018-07-27 22:24:00,1.273.456.0
2018-07-27 23:36:00,1.273.459.0
2018-07-19 17:13:00,1.273.46.0
2018-07-28 00:30:00,1.273.461.0
2018-07-28 03:04:00,1.273.463.0
2018-07-28 04:04:00,1.273.466.0
2018-07-28 05:15:00,1.273.467.0
2018-07-28 08:43:00,1.273.477.0
2018-07-28 09:54:00,1.273.478.0
2018-07-28 10:59:00,1.273.482.0
2018-07-28 12:11:00,1.273.483.0
2018-07-28 16:05:00,1.273.484.0
2018-07-28 17:13:00,1.273.486.0
2018-07-28 18:14:00,1.273.488.0
2018-07-28 23:27:00,1.273.489.0
2018-07-29 00:30:00,1.273.491.0
2018-07-29 03:52:00,1.273.493.0
2018-07-29 05:09:00,1.273.497.0
2018-07-29 06:08:00,1.273.499.0
2018-07-29 07:24:00,1.273.501.0
2018-07-29 08:38:00,1.273.505.0
2018-07-29 09:59:00,1.273.506.0
2018-07-29 11:09:00,1.273.509.0
2018-07-29 12:24:00,1.273.510.0
2018-07-29 13:29:00,1.273.511.0
2018-07-29 14:45:00,1.273.512.0
2018-07-29 17:55:00,1.273.513.0
2018-07-29 19:39:00,1.273.514.0
2018-07-29 22:39:00,1.273.516.0
2018-07-30 03:35:00,1.273.518.0
2018-07-19 19:19:00,1.273.52.0
2018-07-30 04:38:00,1.273.520.0
2018-07-30 06:20:00,1.273.522.0
2018-07-30 07:29:00,1.273.523.0
2018-07-30 08:37:00,1.273.526.0
2018-07-30 09:42:00,1.273.529.0
2018-07-30 12:05:00,1.273.534.0
2018-07-30 13:16:00,1.273.536.0
2018-07-30 14:34:00,1.273.538.0
2018-07-30 15:35:00,1.273.541.0
2018-07-30 16:48:00,1.273.545.0
2018-07-19 20:33:00,1.273.55.0
2018-07-30 18:56:00,1.273.551.0
2018-07-30 21:32:00,1.273.557.0
2018-07-31 00:01:00,1.273.559.0
2018-07-31 02:46:00,1.273.568.0
2018-07-31 03:57:00,1.273.571.0
2018-07-31 06:13:00,1.273.578.0
2018-07-19 21:43:00,1.273.58.0
2018-07-31 07:26:00,1.273.581.0
2018-07-31 08:37:00,1.273.584.0
2018-07-31 09:51:00,1.273.587.0
2018-07-31 10:51:00,1.273.589.0
2018-07-31 12:07:00,1.273.591.0
2018-07-31 13:10:00,1.273.595.0
2018-07-31 14:21:00,1.273.597.0
2018-07-31 15:32:00,1.273.601.0
2018-07-31 16:52:00,1.273.605.0
2018-07-31 18:22:00,1.273.609.0
2018-07-19 23:01:00,1.273.61.0
2018-08-07 17:07:00,1.273.612.0
2018-07-31 23:57:00,1.273.625.0
2018-07-19 23:59:00,1.273.63.0
2018-08-01 01:12:00,1.273.630.0
2018-08-01 02:21:00,1.273.633.0
2018-08-01 03:31:00,1.273.637.0
2018-08-01 04:31:00,1.273.638.0
2018-08-01 05:42:00,1.273.642.0
2018-08-01 10:26:00,1.273.654.0
2018-08-01 11:10:00,1.273.658.0
2018-07-20 01:05:00,1.273.66.0
2018-08-01 13:41:00,1.273.665.0
2018-08-01 18:32:00,1.273.675.0
2018-08-01 19:57:00,1.273.679.0
2018-08-01 23:10:00,1.273.685.0
2018-08-01 23:41:00,1.273.689.0
2018-08-02 00:47:00,1.273.692.0
2018-08-02 01:51:00,1.273.696.0
2018-07-20 02:22:00,1.273.70.0
2018-08-02 04:13:00,1.273.703.0
2018-08-02 05:26:00,1.273.706.0
2018-08-02 06:40:00,1.273.709.0
2018-08-02 07:54:00,1.273.713.0
2018-08-02 09:16:00,1.273.717.0
2018-07-20 03:36:00,1.273.73.0
2018-08-02 15:57:00,1.273.735.0
2018-08-02 16:51:00,1.273.738.0
2018-08-02 21:30:00,1.273.740.0
2018-08-02 22:22:00,1.273.750.0
2018-08-02 23:32:00,1.273.754.0
2018-08-03 01:04:00,1.273.757.0
2018-07-20 04:47:00,1.273.76.0
2018-08-03 02:12:00,1.273.761.0
2018-08-03 03:16:00,1.273.765.0
2018-08-03 04:38:00,1.273.768.0
2018-08-03 05:26:00,1.273.770.0
2018-08-03 06:47:00,1.273.774.0
2018-08-03 07:55:00,1.273.778.0
2018-08-03 09:27:00,1.273.781.0
2018-08-03 17:10:00,1.273.798.0
2018-08-03 18:23:00,1.273.802.0
2018-08-03 21:47:00,1.273.806.0
2018-08-03 23:12:00,1.273.808.0
2018-08-04 00:38:00,1.273.810.0
2018-08-04 10:57:00,1.273.836.0
2018-08-04 21:16:00,1.273.837.0
2018-08-04 22:22:00,1.273.841.0
2018-08-04 23:36:00,1.273.844.0
2018-08-05 00:52:00,1.273.845.0
2018-08-05 01:59:00,1.273.848.0
2018-08-05 03:00:00,1.273.851.0
2018-08-05 05:27:00,1.273.857.0
2018-08-05 06:26:00,1.273.858.0
2018-08-05 07:42:00,1.273.861.0
2018-08-05 08:55:00,1.273.865.0
2018-08-05 09:55:00,1.273.866.0
2018-08-05 10:58:00,1.273.868.0
2018-08-05 12:25:00,1.273.869.0
2018-08-05 16:33:00,1.273.879.0
2018-08-05 17:39:00,1.273.881.0
2018-08-05 22:50:00,1.273.894.0
2018-07-20 14:25:00,1.273.91.0
2018-08-06 09:46:00,1.273.912.0
2018-08-06 11:21:00,1.273.915.0
2018-08-06 12:57:00,1.273.920.0
2018-08-06 14:13:00,1.273.922.0
2018-08-06 15:12:00,1.273.925.0
2018-08-06 16:25:00,1.273.927.0
2018-08-06 17:21:00,1.273.929.0
2018-08-06 18:39:00,1.273.933.0
2018-07-20 15:34:00,1.273.94.0
2018-08-07 01:25:00,1.273.950.0
2018-08-07 09:14:00,1.273.973.0
2018-08-07 10:20:00,1.273.975.0
2018-08-07 14:30:00,1.273.986.0
2018-08-07 15:16:00,1.273.989.0
2018-08-07 18:00:00,1.273.995.0
2018-09-10 09:18:00,1.275.1001.0
2018-09-10 10:11:00,1.275.1003.0
2018-08-24 12:56:00,1.275.101.0
2018-09-10 13:12:00,1.275.1011.0
2018-09-10 14:08:00,1.275.1013.0
2018-09-10 18:38:00,1.275.1025.0
2018-09-11 00:56:00,1.275.1027.0
2018-09-11 00:56:00,1.275.1047.0
2018-08-24 13:57:00,1.275.105.0
2018-09-11 00:56:00,1.275.1051.0
2018-09-11 07:14:00,1.275.1058.0
2018-09-11 09:17:00,1.275.1062.0
2018-09-11 09:17:00,1.275.1065.0
2018-09-11 11:20:00,1.275.1067.0
2018-09-11 17:23:00,1.275.1069.0
2018-09-11 17:23:00,1.275.1075.0
2018-09-11 17:23:00,1.275.1078.0
2018-08-24 15:11:00,1.275.108.0
2018-09-11 17:23:00,1.275.1080.0
2018-09-11 17:23:00,1.275.1086.0
2018-09-11 23:27:00,1.275.1090.0
2018-08-23 02:40:00,1.275.11.0
2018-09-12 01:53:00,1.275.1101.0
2018-09-12 04:20:00,1.275.1103.0
2018-09-12 05:54:00,1.275.1104.0
2018-09-12 07:44:00,1.275.1105.0
2018-09-12 08:59:00,1.275.1106.0
2018-09-12 10:14:00,1.275.1107.0
2018-09-12 11:45:00,1.275.1108.0
2018-09-12 13:06:00,1.275.1113.0
